alpha,beta,gamma,discriminant,is_hyperbolic,is_positive_on_grid
2.394504219958299915e-02,1.382079904557133032e-01,1.330427276202685027e-01,6.358593716946714727e-03,1.000000000000000000e+00,0.000000000000000000e+00
5.504418805207075827e-02,-1.515562811962415657e-01,3.144310522638301131e-01,-4.626110151084876498e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.176132886936103489e-02,3.498248835571976523e-02,2.859477176804017251e-01,-4.654245221841976643e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.234311854837034081e-02,1.731444933366214634e-01,3.282695479710252551e-01,6.407538682491054072e-04,1.000000000000000000e+00,0.000000000000000000e+00
2.307619977950934806e-02,2.134519578446308907e-02,4.496662017782723786e-01,-4.105073104223724151e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.022787928138110813e-02,-1.266062187050984444e-01,3.049911373429423089e-01,3.551484476264261253e-03,1.000000000000000000e+00,0.000000000000000000e+00
2.665880644646256153e-02,-7.798387152706541536e-02,3.758920637158773004e-01,-3.400185086710193899e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.189600706662752652e-02,-1.176420945090136255e-01,2.070197082110440123e-01,3.988830753228702133e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.221402959648820209e-02,-1.723402561315382497e-01,1.874386580647777190e-01,2.054363861496730226e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.047168979201839635e-02,-5.653718697998325049e-02,1.459971186534989585e-01,-2.918892636662187134e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.372143366815987281e-02,-8.793786387756936940e-02,2.629788596566202674e-01,-6.700720012276637459e-03,0.000000000000000000e+00,1.000000000000000000e+00
2.344302413643470362e-02,1.127258997865845935e-01,4.108007122666550992e-01,-2.581451556903194278e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.238293420162489555e-02,7.022215471415721444e-02,1.354452865559792052e-01,-1.777689272672646446e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.829579412933846960e-02,-1.003571773736401246e-01,3.445154609627688602e-01,-2.892179118070234076e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.357202526871989196e-02,8.627575154623745579e-02,1.885537262115342394e-01,-1.787701653867158208e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.750379881885527317e-02,-1.255626580073135878e-01,2.895102211682176740e-01,-2.766495127691893582e-02,0.000000000000000000e+00,1.000000000000000000e+00
7.765255089783944589e-03,-1.571852127183865910e-01,2.171230640429163139e-01,1.796312718464947514e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.260233824079363435e-03,4.885042506568640364e-02,3.788903886639419238e-01,-1.164809034179940112e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.853283684643827603e-02,-1.167380927453012390e-01,1.546759170914486226e-01,-4.025588527963515004e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.037159824220341281e-02,1.638436017510697673e-01,2.364954763146441818e-01,1.703338156902706180e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.773822190826381304e-03,-4.132002598117331948e-02,3.878024728134241705e-01,-1.190269521942622331e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.986532034369120014e-02,-2.404968603127105586e-02,1.397584301860274048e-01,-3.288834537706901429e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.183588210622361761e-02,-1.009323416046259414e-01,3.319528007599067410e-01,-1.880659130710334026e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.364198521149805055e-02,1.801761185591696512e-01,3.447888779840223572e-01,1.364901460085980386e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.607625991446525487e-02,4.406265266388986745e-02,1.648516230787918091e-01,-2.844146756942088003e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.006598185211934587e-02,7.088062648763704399e-02,4.184838532700670410e-01,-4.530444854001133143e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.773083538660975234e-02,-7.902978151712547472e-02,3.336569783976202630e-01,-7.080347801522189621e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.335952559116840993e-02,-7.963954453837823744e-03,3.767125559284522640e-01,-2.006737955521967209e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.508233167250696768e-02,-5.895574932372756038e-02,1.875196127190029427e-01,-7.837151598190031029e-03,0.000000000000000000e+00,1.000000000000000000e+00
5.466311799714752839e-02,1.004687805435861558e-01,2.019833565019819033e-01,-3.407018433579572791e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.895762226262906552e-02,-1.478131276415116935e-01,2.275086352565477699e-01,-3.180475201260135609e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.758687134449956557e-02,1.939036717706555946e-01,2.717665174930742333e-01,-2.500209998832328417e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.809300354066799371e-02,-9.683883675266380386e-02,2.464994500815477774e-01,-4.790181340183120862e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.246429914476385611e-03,-6.253438573152908520e-02,1.797597399971309629e-01,1.381618894618877498e-04,1.000000000000000000e+00,0.000000000000000000e+00
4.630178776866373386e-02,1.251795686886429393e-01,3.069007802887616099e-01,-4.117029476279547573e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.778814906121248582e-03,-1.203183790184131213e-01,3.194458471466894989e-01,3.259088471098963921e-03,1.000000000000000000e+00,0.000000000000000000e+00
2.819364414638918931e-02,-1.643154661412413453e-01,1.296049522633884732e-01,1.238342879831849999e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.022160193623334157e-02,-9.675667394221587614e-02,3.368322636237939260e-01,-3.135658840971456557e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.031006163326259245e-02,8.037830250197830484e-02,4.256490142490279016e-01,-2.811915934104136303e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.147582793370170606e-02,-1.448008176040406214e-01,1.865289170884554815e-01,-9.978488300483326356e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.738111040682657066e-02,1.947058084583119242e-01,2.199491566086058669e-01,2.261850954779458245e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.394260173802779446e-02,1.341812303643827309e-01,3.997382651911495777e-01,-3.626802435723376627e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.420759451439635085e-02,1.950254981393125808e-01,2.459109472969883137e-01,1.422329492922067701e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.889237272178529270e-02,-7.511637936380886893e-02,1.681028394444634144e-01,-2.050920270033035342e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.595983394386317866e-02,-4.684799140515311100e-03,3.551054709139983556e-01,-5.105618772351189216e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.266228056550321515e-02,6.336634651445516297e-03,2.951136651346559781e-01,-1.490709516789001307e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.647400324127852977e-02,-8.190515724366194406e-02,3.559852250634543136e-01,-4.522837022813781110e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.386401685481082960e-02,1.909427423671616886e-01,3.710775204232651947e-01,1.588063087233405196e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.787038756943653259e-02,1.763042685451526870e-01,4.174090229186825929e-01,-1.545020986765268528e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.921584232898829570e-02,1.080399507521910274e-01,2.771017209913095303e-01,-3.179447863941013697e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.881450545272810609e-02,1.389523387852345526e-01,4.456925656362122345e-01,-6.771729624807043546e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.736728656916233682e-02,5.707167819121558572e-02,1.399223166595355561e-01,-2.325378543097151793e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.451637514076045077e-02,1.082915953352326932e-01,2.505545220176443322e-01,-4.291022764186150362e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.277436908974278224e-02,2.096650563505397802e-01,4.467110851006469430e-01,-3.247170346782325689e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.191030519138534305e-02,-1.231375310086261082e-01,4.297291190329619592e-01,-2.249913304764906974e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.843526408877026720e-02,-1.096079397778550596e-01,1.207829108341966218e-01,-1.724075405577188413e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.844937485160850196e-02,1.367739319437632495e-01,2.805353031086015858e-01,-1.321710752962769117e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.566825439110919163e-02,-1.753936778795822105e-01,4.086377939389428393e-01,-1.119313315445912352e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.952986286470559926e-02,-1.462632600070825628e-01,3.147620785597177728e-01,-1.578658283161318496e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.684484477594891977e-02,1.206839523742902487e-01,2.471732583470985511e-01,-3.175055531946145704e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.380537522038149639e-02,-8.615232456345878198e-02,4.396950089210366897e-01,-5.203399600873099412e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.985362682158975461e-02,1.279732222937858821e-01,1.971102989678173434e-01,-3.081391948419217111e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.259794317096038591e-02,-1.570996987447248472e-02,3.893579327555475866e-01,-8.167090252749879820e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.630654678050859729e-02,3.098980028809777965e-02,3.545428176164302503e-01,-5.052853385204082726e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.620313286026628732e-02,1.627881733332068315e-01,1.891829603152815897e-01,1.423856281361422435e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.628226236432659735e-02,-1.929807205710404316e-02,3.676452133626666452e-01,-3.827777623322455719e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.274456899031085194e-02,4.634446145521559091e-02,3.965982449946816035e-01,-1.807008567150973632e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.712798318576152362e-02,4.973377962522024243e-02,3.063780806487979014e-01,-1.851710561954402270e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.778728826883010122e-02,2.063232239871387597e-02,2.218027317190776060e-01,-4.197171159032971749e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.594018703584289348e-02,-9.578465278148864948e-02,3.003004891992637759e-01,-5.802076242257740019e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.417599268375362737e-02,2.110379286034003155e-01,2.723180699120468784e-01,-3.582676947140081558e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.068360332914741057e-02,-1.520618814031764465e-01,2.589505964610003819e-01,1.205671395813189516e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.425285601466818847e-02,1.943008162701437280e-01,1.518876896436665569e-01,1.694245854818367258e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.292348553109020581e-02,-5.717685304662581403e-02,2.705804804893494619e-01,-5.401105605237864482e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.512267138318224013e-02,-1.330802694107486028e-01,2.934407924237392717e-01,-4.007659054177520330e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.865846001898616158e-02,-3.691367785223836906e-02,2.923396848219358413e-01,-2.045581367227358727e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.606871897970668039e-02,1.859575530964623358e-01,2.074274586010785293e-01,-1.194055598629083920e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.961873626284118294e-02,7.964457088396864615e-02,1.372392664830592024e-01,-2.089529820282327172e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.992792080450976500e-02,1.146052338184833652e-01,1.516331850394583014e-01,-1.714855899735335046e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.375978395053236963e-02,-1.249929404568261848e-01,2.581152936186865143e-01,-1.923243102353663914e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.812970741672598585e-02,1.138891249303213837e-01,2.642177963178594657e-01,-2.732745629417397334e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.334000239377247043e-02,-1.581754787776584181e-01,1.891144488294342896e-01,-1.532997852649447754e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.425511691684867743e-02,1.103854165589857050e-01,3.762288486121019848e-01,-5.441526654237894417e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.641649545117988676e-02,1.888743860114724393e-01,3.022051484251563336e-01,3.740729976425556658e-03,1.000000000000000000e+00,0.000000000000000000e+00
3.515286254963171514e-02,-6.948715283707636303e-02,1.969207907436930638e-01,-2.286085355130811764e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.471589138062539492e-02,1.184526224339772504e-01,3.157461495166143384e-01,-5.507430432172073093e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.390873570121889280e-02,-1.777417553097692116e-01,1.506686640998677884e-01,5.129449378930582559e-03,1.000000000000000000e+00,0.000000000000000000e+00
3.394675361236022121e-02,1.131639247916151336e-01,1.468975447339818108e-01,-7.140705155138250132e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.195232332801671529e-02,1.543850223880016692e-01,3.438779716316928692e-01,7.394172328445566822e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.152744874365105830e-02,-1.558176606650675533e-01,2.010810234332184310e-01,1.500733861134484655e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.861920026573201645e-03,5.117778769762088009e-02,1.519593876326103821e-01,-2.159604257795723868e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.014935287360774208e-02,-1.078531503550977377e-01,3.849707223300433689e-01,-3.996512786221775859e-03,0.000000000000000000e+00,1.000000000000000000e+00
2.531691530343889787e-02,9.744570128224594452e-02,2.077128543757663093e-01,-1.153893026827854454e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.980345479911002474e-02,-5.800640305754162229e-02,3.315593547303012922e-01,-3.616171417203251082e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.016699621676025490e-02,6.558465956202963465e-03,1.302598810123281048e-01,-5.254393394093250652e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.768103907473144235e-02,3.903669772689166706e-02,1.793574011105382449e-01,-1.116103710009011887e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.987310334910888571e-02,-7.847664535304761657e-02,1.829132332138729833e-01,-1.569815981300272389e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.220668281043915060e-02,1.251458638364792431e-01,1.449380469410195271e-01,-1.460545133987878330e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.576877766411081155e-02,-1.754175309642554970e-01,3.786165030001256704e-01,-3.854394801350804339e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.796240045332717167e-02,-1.516442293138018371e-01,3.726704769993391952e-01,-6.340752941569569034e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.618923399683137559e-02,-7.600883896014853924e-02,1.815263222429763235e-01,-2.049985060887135266e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.189680156603985434e-02,-2.828311319419044012e-02,3.497161224517538747e-01,-2.983072365912841153e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.804551385699459831e-02,5.491498475189970918e-02,2.512588509216476806e-01,-4.527178686429287474e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.330457575425249173e-02,5.270124639595391569e-02,3.268378075661954041e-01,-5.383686901672938424e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.373824895604508378e-02,-6.158894882846897845e-02,4.159808948349683622e-01,-6.898390513920524270e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.541315585233378860e-02,1.551231337210222661e-01,3.840979138553698435e-01,-3.034529052823580278e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.042240382302088084e-02,-4.714663208112065962e-02,3.525211305135711459e-01,-1.247366539684859228e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.824161683534553449e-02,1.930944244299792611e-03,3.243780862822008837e-01,-2.366499449329565602e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.766609606487983763e-02,-1.141559022584138217e-01,2.833272272115606727e-01,-5.232193038827904347e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.366560339299379215e-02,-9.966154179935204915e-02,4.368074362217571061e-01,-1.394452581624385651e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.003312943750633887e-02,1.280031332366411978e-01,4.289958390082345696e-01,-3.515154812594643852e-02,0.000000000000000000e+00,1.000000000000000000e+00
9.585122635530712865e-03,-5.871760214802922151e-02,3.176311965576734675e-01,-8.730379085488397528e-03,0.000000000000000000e+00,1.000000000000000000e+00
3.525117660515090373e-02,-1.139001388771481715e-01,2.742205055499197242e-01,-2.569314024334229396e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.049766995136501957e-02,7.019590639498296536e-02,2.552938252205417258e-01,-2.621600201417698464e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.992518108157215195e-02,-9.989095559895080911e-02,1.942146812633916142e-01,-5.500847761020020987e-03,0.000000000000000000e+00,1.000000000000000000e+00
2.954934732482284582e-02,6.165469109113116963e-02,2.404743302323950060e-01,-2.462213709342193912e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.764861798357508435e-02,9.453864456318400444e-02,1.720232573466164983e-01,-3.206335696958603071e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.801016199047350552e-02,5.458240366409036759e-02,3.336537964524559641e-01,-2.105739690163111952e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.866525633290872732e-02,3.381271465859542191e-02,3.507496967386705133e-01,-8.116398379887282410e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.891586469157813144e-02,2.195400632868115820e-01,1.797056217012061308e-01,1.303601588616872670e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.752563006746757010e-02,-1.215548778086590065e-01,3.539322706874165059e-01,-1.003595586094780702e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.013512557431292510e-03,-1.172237451541561087e-01,3.959586526426066566e-01,1.049327887266124359e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.390291363822772699e-02,1.575432961215675887e-01,1.307409430020174401e-01,1.754916999469792460e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.543354906765545820e-03,-1.709459616140416027e-01,3.097397187743199387e-01,2.111557415750087846e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.528058622781366255e-02,-1.667999852839354702e-01,2.208927564656759102e-01,1.432075184162827190e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.198490635396155302e-02,5.155347962871870138e-03,2.883337193775276641e-01,-2.532938166419921450e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.635888291611299505e-02,-3.788845902071394378e-02,2.251841958057529680e-01,-4.032161574470754378e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.641616957398381704e-02,-1.268655514706237553e-01,1.837150876940848998e-01,-1.066593099712292991e-02,0.000000000000000000e+00,1.000000000000000000e+00
9.916892638812745825e-03,3.192478496268785770e-02,4.422693835372058513e-01,-1.652456008097560880e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.605606189407331269e-02,1.101992569221256213e-01,1.242213103169550054e-01,-1.570955361257181729e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.481454866384159547e-02,-5.358016005163621087e-02,3.159792099267538790e-01,-5.377102916893997109e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.325829099833385594e-02,1.288428207064485354e-01,1.548249501611989321e-01,-3.996380537460719057e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.670790338159042598e-02,4.380833659567348604e-02,4.180445484281177237e-01,-5.946298521631995793e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.939130461804301458e-02,1.119701648907669433e-01,2.535373256491511018e-01,-2.741134628109319002e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.830023722886446991e-02,-9.421893487452384641e-02,1.837656354198124453e-01,-1.927586203547757698e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.220502361257502166e-02,9.807449894719461048e-03,3.029511840511641685e-01,-6.316610879395691269e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.375168295480046099e-02,-6.637501194067617349e-02,2.605095340884763244e-01,-4.118527995844228906e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.314912361553206732e-02,-1.667831034224127318e-01,2.052007380076430465e-01,-7.600324453949574427e-03,0.000000000000000000e+00,1.000000000000000000e+00
4.115942169926336408e-02,-1.161660866948309168e-01,1.657147859041022409e-01,-1.378833932132938166e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.443657498524909016e-02,-9.315231841059241902e-02,2.029321034954716385e-01,-2.739307611029502543e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.674059797906652519e-02,-1.026339009020675874e-01,3.577091151897010546e-01,-1.341934034897810518e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.652785410569305197e-02,-4.255872668022714356e-03,4.494799745572421457e-01,-8.363524226635353498e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.906769446271046872e-02,5.406196835675167178e-02,1.206628527420194608e-01,-1.110686732340977236e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.423378726056760579e-02,1.870903408669211676e-01,1.298573078419688887e-01,1.202647352845399517e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.959850628319101479e-02,-1.473269974708200092e-01,4.131448533660267985e-01,-7.678602037304571581e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.426902423758135641e-02,-9.080624113260889196e-02,3.732939868180659149e-01,-7.278742824485846807e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.436924170153045743e-02,-1.352041035814388614e-02,3.033316822875540275e-01,-6.578485270384287764e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.290398894252687806e-02,4.397778894682552453e-02,3.333624795340625613e-01,-4.194177544111701850e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.142217656036074308e-02,1.853255102979019520e-01,1.366658214899418300e-01,2.810146019587832916e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.770278405875122002e-03,1.997110587152678973e-01,1.877883099475849971e-01,3.254553069494648537e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.829178236890426162e-02,-1.553690658375483091e-01,2.872165844558722814e-01,-4.282991991613444710e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.733116078921901171e-02,1.052258845025688117e-01,2.497458894669912777e-01,-2.622072905520712871e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.428230662510112908e-02,2.160773894347434165e-03,3.120670230972830694e-01,-4.278884054979180396e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.169262991303036153e-02,-1.614868936403676125e-01,4.063412547027183130e-01,-4.168772538525196414e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.969975790859995593e-02,1.871782461740036374e-01,4.115718768436579245e-01,-1.385864457620312323e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.646293164733059589e-02,3.920682357904486937e-02,3.626189722766186563e-01,-5.135142818543211168e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.712780885191675956e-02,2.078829425049507629e-01,3.881559901573753968e-01,-2.995644745093642425e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.160171360827071702e-02,-1.252425886828198442e-02,3.227767043911639044e-01,-5.355539900181089524e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.592895233739882385e-02,-1.603829544563865894e-01,2.998423984028919520e-01,6.617990988595313928e-03,1.000000000000000000e+00,0.000000000000000000e+00
4.580837577195192439e-02,-1.599468224456274401e-01,1.808538683250861256e-01,-7.555501829733565766e-03,0.000000000000000000e+00,1.000000000000000000e+00
5.057635439438797759e-02,1.247423426828997983e-01,2.190128573831671699e-01,-2.874683550973644933e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.037537823382256696e-02,1.081659974793799384e-01,2.638749411139769130e-01,-2.036132156034959478e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.840765253160650733e-02,-6.936196313308325145e-02,1.387684300969874718e-01,-1.095725944853178854e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.155898194268902390e-02,-1.571756057717101640e-01,2.750800865844847953e-01,-1.002081889154830818e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.716183341414989627e-02,-1.371661412121101264e-01,2.461782100353515357e-01,1.915072571739305507e-03,1.000000000000000000e+00,0.000000000000000000e+00
3.874587354488769758e-02,-1.682649704521918810e-01,3.273534745552859615e-01,-2.242128503711788082e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.707257633973780026e-02,-1.591482001698226179e-01,3.669530621132732207e-01,-5.844367698494740138e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.040916020641394255e-02,-1.074725462862081982e-01,1.993579724811134213e-01,-1.269888588917499755e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.527448757229863230e-02,4.325488810076275059e-02,3.687243709317591933e-01,-5.015526761553437685e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.856543401177400410e-02,1.633796436131421670e-01,4.361681027945943923e-01,-5.697692574737463211e-03,0.000000000000000000e+00,1.000000000000000000e+00
3.396803061132558366e-02,-1.621856730966815263e-01,4.489789154069020460e-01,-3.469952561170198957e-02,0.000000000000000000e+00,1.000000000000000000e+00
9.200281730114036327e-03,7.642625466863706141e-02,1.797475754948008042e-01,-7.739409367530682149e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.252418130086379144e-02,5.076264584875733732e-02,4.481835086093240994e-01,-5.573036054670126027e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.286987838497736028e-02,1.184771736770065531e-02,1.662148580982331092e-01,-8.416291631177201873e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.034785031544767364e-02,-1.305354230553139316e-01,3.910416882098860514e-01,8.537332454463426867e-04,1.000000000000000000e+00,1.000000000000000000e+00
3.058337161265447732e-02,-1.058216219709881556e-02,1.556950410390688933e-01,-1.893473503661562488e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.909114339424160339e-02,-1.599891950439865096e-01,3.297025704450495809e-01,-5.233346493965111701e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.856992945246839000e-02,-6.094736383048884876e-02,3.268300617459736768e-01,-3.363546607022743773e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.473368350108347047e-03,2.114126010010818346e-01,2.300316329598414700e-01,3.689871682905998540e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.822159158627368589e-03,-9.497291425121345831e-02,4.421210464387114736e-01,-4.813510329121589368e-03,0.000000000000000000e+00,1.000000000000000000e+00
5.105761029989534100e-02,3.763483654408122936e-02,2.284793774090838059e-01,-4.524606313156313842e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.698721850700975089e-02,-1.784059389807785001e-02,2.466217217089865799e-01,-4.603398811542427915e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.726360146523084921e-02,6.012497031821997795e-02,1.379991484673694369e-01,-2.247433496704505373e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.028716092550496758e-03,-9.808969510067000463e-02,2.139815418522504897e-01,2.749600090630680525e-03,1.000000000000000000e+00,0.000000000000000000e+00
5.825383611899292297e-02,-7.377333433054911183e-03,2.052242906470923278e-01,-4.776598373138668530e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.846605178312761900e-02,-9.853993806679520184e-02,1.460885115359470965e-01,-1.080592681563508767e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.314804292657366758e-02,-2.764425048055568768e-02,3.816225667586706782e-01,-4.983596031403086241e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.035331674111211568e-02,-1.575775744125615663e-01,1.737596581215167246e-01,1.763473684830870955e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.374881078147979205e-03,-1.496793873571083400e-01,2.023967218355296749e-01,1.643331198302317234e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.850169276872393076e-02,-6.056828620529075557e-02,4.316933159071379977e-01,-8.008290901991274580e-02,0.000000000000000000e+00,1.000000000000000000e+00
